pmid,gene,year,title
40179633,FEZF2,2025,Scalp rhythmic epileptiform discharges in focal cortical dysplasia: A clinicopathological study.
40179460,MTOR,2025,Clinical characteristics and radiological features of tubulinopathy: A single-center retrospective s
40179460,TUBA1A,2025,Clinical characteristics and radiological features of tubulinopathy: A single-center retrospective s
40179460,TUBB3,2025,Clinical characteristics and radiological features of tubulinopathy: A single-center retrospective s
40179460,FEZF2,2025,Clinical characteristics and radiological features of tubulinopathy: A single-center retrospective s
40167314,MTOR,2025,A public benchmark for human performance in the detection of focal cortical dysplasia.
40167314,TUBA1A,2025,A public benchmark for human performance in the detection of focal cortical dysplasia.
40167314,TUBB3,2025,A public benchmark for human performance in the detection of focal cortical dysplasia.
40167314,FEZF2,2025,A public benchmark for human performance in the detection of focal cortical dysplasia.
40166184,MTOR,2025,Gyral crowns contribute to the cortical infrastructure of human face processing.
40166184,TUBA1A,2025,Gyral crowns contribute to the cortical infrastructure of human face processing.
40166184,TUBB3,2025,Gyral crowns contribute to the cortical infrastructure of human face processing.
40166184,FEZF2,2025,Gyral crowns contribute to the cortical infrastructure of human face processing.
40158413,MTOR,2025,Focal cortical dysplasia detection by artificial intelligence using MRI: A systematic review and met
40158413,TUBA1A,2025,Focal cortical dysplasia detection by artificial intelligence using MRI: A systematic review and met
40158413,TUBB3,2025,Focal cortical dysplasia detection by artificial intelligence using MRI: A systematic review and met
40158413,FEZF2,2025,Focal cortical dysplasia detection by artificial intelligence using MRI: A systematic review and met
40158387,MTOR,2025,Foetal cortical expansion is associated with neurodevelopmental outcome at 2-years in congenital hea
40158387,TUBA1A,2025,Foetal cortical expansion is associated with neurodevelopmental outcome at 2-years in congenital hea
40158387,TUBB3,2025,Foetal cortical expansion is associated with neurodevelopmental outcome at 2-years in congenital hea
40158387,FEZF2,2025,Foetal cortical expansion is associated with neurodevelopmental outcome at 2-years in congenital hea
40155272,MTOR,2025,Epigenetic and metabolic regulation of developmental timing in neocortex evolution.
40155272,TUBA1A,2025,Epigenetic and metabolic regulation of developmental timing in neocortex evolution.
40155272,TUBB3,2025,Epigenetic and metabolic regulation of developmental timing in neocortex evolution.
40155272,FEZF2,2025,Epigenetic and metabolic regulation of developmental timing in neocortex evolution.
40139280,MTOR,2025,Pre-existing DNA methylation signatures in the prefrontal cortex of alcohol-naïve nonhuman primates 
40139280,TUBA1A,2025,Pre-existing DNA methylation signatures in the prefrontal cortex of alcohol-naïve nonhuman primates 
40139280,TUBB3,2025,Pre-existing DNA methylation signatures in the prefrontal cortex of alcohol-naïve nonhuman primates 
40139280,FEZF2,2025,Pre-existing DNA methylation signatures in the prefrontal cortex of alcohol-naïve nonhuman primates 
40120092,MTOR,2025,ADAT3 variants disrupt the activity of the ADAT tRNA deaminase complex and impair neuronal migration
40120092,TUBA1A,2025,ADAT3 variants disrupt the activity of the ADAT tRNA deaminase complex and impair neuronal migration
40120092,TUBB3,2025,ADAT3 variants disrupt the activity of the ADAT tRNA deaminase complex and impair neuronal migration
40120092,FEZF2,2025,ADAT3 variants disrupt the activity of the ADAT tRNA deaminase complex and impair neuronal migration
40117894,MTOR,2025,Cholinergic basal forebrain atrophy and cortical alterations in Parkinson's disease with apathy.
40117894,TUBA1A,2025,Cholinergic basal forebrain atrophy and cortical alterations in Parkinson's disease with apathy.
40117894,TUBB3,2025,Cholinergic basal forebrain atrophy and cortical alterations in Parkinson's disease with apathy.
40117894,FEZF2,2025,Cholinergic basal forebrain atrophy and cortical alterations in Parkinson's disease with apathy.
40099955,MTOR,2025,Brain perfusion imaging by arterial spin labeling predicts postsurgical seizure freedom in pediatric
40099955,TUBA1A,2025,Brain perfusion imaging by arterial spin labeling predicts postsurgical seizure freedom in pediatric
40099955,TUBB3,2025,Brain perfusion imaging by arterial spin labeling predicts postsurgical seizure freedom in pediatric
40099955,FEZF2,2025,Brain perfusion imaging by arterial spin labeling predicts postsurgical seizure freedom in pediatric
40093050,MTOR,2025,Biophysical basis for brain folding and misfolding patterns in ferrets and humans.
40093050,TUBA1A,2025,Biophysical basis for brain folding and misfolding patterns in ferrets and humans.
40093050,TUBB3,2025,Biophysical basis for brain folding and misfolding patterns in ferrets and humans.
40093050,FEZF2,2025,Biophysical basis for brain folding and misfolding patterns in ferrets and humans.
40090456,MTOR,2025,Spatial patterns of individual morphological deformation in schizophrenia: Putative cortical compens
40090456,TUBA1A,2025,Spatial patterns of individual morphological deformation in schizophrenia: Putative cortical compens
40090456,TUBB3,2025,Spatial patterns of individual morphological deformation in schizophrenia: Putative cortical compens
40090456,FEZF2,2025,Spatial patterns of individual morphological deformation in schizophrenia: Putative cortical compens
40087228,MTOR,2025,Unique cortical morphology in young adults who are diagnosed with and medicated for attention-defici
40087228,TUBA1A,2025,Unique cortical morphology in young adults who are diagnosed with and medicated for attention-defici
40087228,TUBB3,2025,Unique cortical morphology in young adults who are diagnosed with and medicated for attention-defici
40087228,FEZF2,2025,Unique cortical morphology in young adults who are diagnosed with and medicated for attention-defici
40083153,MTOR,2025,Left-hemispheric atypicalities in the primary auditory cortex are associated with language comprehen
40083153,TUBA1A,2025,Left-hemispheric atypicalities in the primary auditory cortex are associated with language comprehen
40083153,TUBB3,2025,Left-hemispheric atypicalities in the primary auditory cortex are associated with language comprehen
40083153,FEZF2,2025,Left-hemispheric atypicalities in the primary auditory cortex are associated with language comprehen
40081147,MTOR,2025,A Scoping Review of Responsive Neurostimulation in Focal Cortical Dysplasia-Related Epilepsy.
40081147,TUBA1A,2025,A Scoping Review of Responsive Neurostimulation in Focal Cortical Dysplasia-Related Epilepsy.
40081147,TUBB3,2025,A Scoping Review of Responsive Neurostimulation in Focal Cortical Dysplasia-Related Epilepsy.
40081147,FEZF2,2025,A Scoping Review of Responsive Neurostimulation in Focal Cortical Dysplasia-Related Epilepsy.
40067627,MTOR,2025,Gene Expression Manipulation Via Acute Electroporation in Human Brain Organoids.
40067627,TUBA1A,2025,Gene Expression Manipulation Via Acute Electroporation in Human Brain Organoids.
40067627,TUBB3,2025,Gene Expression Manipulation Via Acute Electroporation in Human Brain Organoids.
40067627,FEZF2,2025,Gene Expression Manipulation Via Acute Electroporation in Human Brain Organoids.
40065572,MTOR,2025,The influence of deprivation on cortical development and psychotic symptoms in youth.
40065572,TUBA1A,2025,The influence of deprivation on cortical development and psychotic symptoms in youth.
40065572,TUBB3,2025,The influence of deprivation on cortical development and psychotic symptoms in youth.
40065572,FEZF2,2025,The influence of deprivation on cortical development and psychotic symptoms in youth.
40055993,MTOR,2025,Emerging translocator protein-positron emission tomographic imaging improves detection of focal cort
40055993,TUBA1A,2025,Emerging translocator protein-positron emission tomographic imaging improves detection of focal cort
40055993,TUBB3,2025,Emerging translocator protein-positron emission tomographic imaging improves detection of focal cort
40055993,FEZF2,2025,Emerging translocator protein-positron emission tomographic imaging improves detection of focal cort
40055992,MTOR,2025,Phenotype and surgical management of drug-resistant epilepsy in patients with COL4A1 and COL4A2 vari
40055992,TUBA1A,2025,Phenotype and surgical management of drug-resistant epilepsy in patients with COL4A1 and COL4A2 vari
40055992,TUBB3,2025,Phenotype and surgical management of drug-resistant epilepsy in patients with COL4A1 and COL4A2 vari
40055992,FEZF2,2025,Phenotype and surgical management of drug-resistant epilepsy in patients with COL4A1 and COL4A2 vari
40055364,MTOR,2025,Increased activation of the WNT pathway in brain tissue from patients with cortical dysplasia type I
40055364,TUBA1A,2025,Increased activation of the WNT pathway in brain tissue from patients with cortical dysplasia type I
40055364,TUBB3,2025,Increased activation of the WNT pathway in brain tissue from patients with cortical dysplasia type I
40055364,FEZF2,2025,Increased activation of the WNT pathway in brain tissue from patients with cortical dysplasia type I
40054234,MTOR,2025,Are olfactory bulb volume decreases and olfactory sulcus deepening associated with atypical sensory 
40054234,TUBA1A,2025,Are olfactory bulb volume decreases and olfactory sulcus deepening associated with atypical sensory 
40054234,TUBB3,2025,Are olfactory bulb volume decreases and olfactory sulcus deepening associated with atypical sensory 
40054234,FEZF2,2025,Are olfactory bulb volume decreases and olfactory sulcus deepening associated with atypical sensory 
40048696,MTOR,2025,Fetal malformations of cortical development: review and clinical guidance.
40048696,TUBA1A,2025,Fetal malformations of cortical development: review and clinical guidance.
40048696,TUBB3,2025,Fetal malformations of cortical development: review and clinical guidance.
40048696,FEZF2,2025,Fetal malformations of cortical development: review and clinical guidance.
40044659,PAX6,2025,Association and shared biological bases between birth weight and cortical structure.
40044659,WNT3A,2025,Association and shared biological bases between birth weight and cortical structure.
40044659,MTOR,2025,Association and shared biological bases between birth weight and cortical structure.
40044659,CUX1,2025,Association and shared biological bases between birth weight and cortical structure.
40044659,BCL11B,2025,Association and shared biological bases between birth weight and cortical structure.
40044029,PAX6,2025,Muscarinic receptors at the auditory thalamocortical circuits and relevance to hearing.
40044029,WNT3A,2025,Muscarinic receptors at the auditory thalamocortical circuits and relevance to hearing.
40044029,MTOR,2025,Muscarinic receptors at the auditory thalamocortical circuits and relevance to hearing.
40044029,CUX1,2025,Muscarinic receptors at the auditory thalamocortical circuits and relevance to hearing.
40044029,BCL11B,2025,Muscarinic receptors at the auditory thalamocortical circuits and relevance to hearing.
40042641,PAX6,2025,Human brain tissue with MOGHE carrying somatic SLC35A2 variants reveal aberrant protein expression a
40042641,WNT3A,2025,Human brain tissue with MOGHE carrying somatic SLC35A2 variants reveal aberrant protein expression a
40042641,MTOR,2025,Human brain tissue with MOGHE carrying somatic SLC35A2 variants reveal aberrant protein expression a
40042641,CUX1,2025,Human brain tissue with MOGHE carrying somatic SLC35A2 variants reveal aberrant protein expression a
40042641,BCL11B,2025,Human brain tissue with MOGHE carrying somatic SLC35A2 variants reveal aberrant protein expression a
40037831,PAX6,2025,"Fronto-Thalamic Structural Connectivity Associated With Schizotypy, a Psychosis Risk Phenotype, in N"
40037831,WNT3A,2025,"Fronto-Thalamic Structural Connectivity Associated With Schizotypy, a Psychosis Risk Phenotype, in N"
